what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421334493696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421334498275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421334508080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421334520410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421334533824
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1421334537589
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1421334537680
error,log,,,"Unhandled event loop exception",1421334546551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334549314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334555138
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1421334555223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334556633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334596296
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1421334596405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421334656274
error,log,,,"Error in final launch sequence",1421334666075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334666176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334667371
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1421334668506
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1421334670893
error,log,,,"Unhandled event loop exception",1421334678993
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1421334680525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334685169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334850469
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1421334850572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334966984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334976587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421334996207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421335004654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421335010776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421335025056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421335149639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421335149823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421335154909
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1421335670459
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1421335670537
